index,status,title,slug,sku,verificationStatus,managedImageCount,legacyImageUrlCount,managedImageUrls,legacyImageUrls,sourceUrl
51,MANAGED_MULTI_REVIEW,Far Infrared Warming Pad,far-infrared-warming-pad,RT-0501,UNVERIFIED,4,5,https://cdn.sanity.io/images/9b5twpc8/production/9b371c22400bd2621c760333c6c956234845a6af-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/7a470e9627dfef05daa60f10346fd8340862d3ef-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/61442476f7176279b39390c24171b2a89663fb3c-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f43889194bd9e55dc8a925b8864504b06f4d723d-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/9b371c22400bd2621c760333c6c956234845a6af-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/7a470e9627dfef05daa60f10346fd8340862d3ef-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/61442476f7176279b39390c24171b2a89663fb3c-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f43889194bd9e55dc8a925b8864504b06f4d723d-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/2_Warming-PadsRedux-600x600.png,https://www.kentscientific.com/products/far-infrared-warming-pad/
52,MANAGED_MULTI_REVIEW,Far Infrared Warming Pads with Controller,far-infrared-warming-pads-with-controller,RT-0515,UNVERIFIED,4,5,https://cdn.sanity.io/images/9b5twpc8/production/1cde0d364a0f7799a88a05b4cf74818436277b8d-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/f43889194bd9e55dc8a925b8864504b06f4d723d-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7a470e9627dfef05daa60f10346fd8340862d3ef-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/c048518f193bce43f749f0612c87bffb56ce0bee-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/1cde0d364a0f7799a88a05b4cf74818436277b8d-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/f43889194bd9e55dc8a925b8864504b06f4d723d-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7a470e9627dfef05daa60f10346fd8340862d3ef-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/c048518f193bce43f749f0612c87bffb56ce0bee-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/Far-Infrared-Warming-Pad-Controller-500x282_2_UPDATED_copy-600x600.png,https://www.kentscientific.com/products/far-infrared-warming-pads-with-controller/
53,MANAGED_MULTI_REVIEW,Fiber Optic Lighting Assembly,fiber-optic-lighting-assembly,ETI-12,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/c6ffb63ef78542ea88cb98d9d597def7eff84ef2-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/ae0684f859ad4d51a9501e1f4db4d69bb1ecf14f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/77e1d67dac71347f7952d9e792cd11383a832e25-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/868cbc45f95da2efc643121b78e14e197d74cf9d-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/c6ffb63ef78542ea88cb98d9d597def7eff84ef2-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/ae0684f859ad4d51a9501e1f4db4d69bb1ecf14f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/77e1d67dac71347f7952d9e792cd11383a832e25-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/868cbc45f95da2efc643121b78e14e197d74cf9d-100x100.png,https://www.kentscientific.com/products/fiber-optic-lighting-assembly/
54,MANAGED_MULTI_REVIEW,Fiber Optic Lighting Kits,fiber-optic-lighting-kits,ETI-MSE-02,UNVERIFIED,4,5,https://cdn.sanity.io/images/9b5twpc8/production/793cda91508c10d64848e93570c3df5b083daf8c-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/868cbc45f95da2efc643121b78e14e197d74cf9d-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ae0684f859ad4d51a9501e1f4db4d69bb1ecf14f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7a88a14dd6a7ee95e7394fb41be6917d7928aab3-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/793cda91508c10d64848e93570c3df5b083daf8c-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/868cbc45f95da2efc643121b78e14e197d74cf9d-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ae0684f859ad4d51a9501e1f4db4d69bb1ecf14f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7a88a14dd6a7ee95e7394fb41be6917d7928aab3-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/Rev_End_Ilte2-600x600.png,https://www.kentscientific.com/products/fiber-optic-lighting-kits/
55,MANAGED_MULTI_REVIEW,Fine Dressing Forceps 10 cm Long,fine-dressing-forceps-10-cm-long,INS650914-4,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/4d4e33d4c3afbfbaa7c150f14f108d4434180d02-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/071d0b671cde93232c3da4749fa3bc8150dbadf9-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d08909e1c3fd841dc0909a9c5d88dbcfb75df0f1-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/aa38b8b0f4963412fd22d5140243c5fad873e033-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/4d4e33d4c3afbfbaa7c150f14f108d4434180d02-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/071d0b671cde93232c3da4749fa3bc8150dbadf9-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d08909e1c3fd841dc0909a9c5d88dbcfb75df0f1-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/aa38b8b0f4963412fd22d5140243c5fad873e033-100x100.png,https://www.kentscientific.com/products/fine-dressing-forceps-10-cm-long/
56,MANAGED_MULTI_REVIEW,"Fine Dressing Forceps, 15.5 cm Long",fine-dressing-forceps-155-cm-long,INS750363-4,UNVERIFIED,3,3,https://cdn.sanity.io/images/9b5twpc8/production/581cbcfd716847d4d195ff6001e3fe698cb44aab-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/6f9c358a6c72b7c10b256fdda4e66d53bca66bca-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8d2c3ecab9bfd58f1578914f509fcb714af9e4ff-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/581cbcfd716847d4d195ff6001e3fe698cb44aab-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/6f9c358a6c72b7c10b256fdda4e66d53bca66bca-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8d2c3ecab9bfd58f1578914f509fcb714af9e4ff-100x100.png,https://www.kentscientific.com/products/fine-dressing-forceps-155-cm-long/
57,MANAGED_MULTI_REVIEW,Flat Bottom Rodent Holders,flat-bottom-rodent-holders,RSTR541,UNVERIFIED,4,8,https://cdn.sanity.io/images/9b5twpc8/production/e3a6b0f372a1e5698920431b5e3a24b958807a47-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/7841f062a84d8d3cbd043b23d2b5371ac79e9fcf-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/743660b15607207ce3747520cdfeafc47311edf6-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9f88145ddf3946b3f93c88792f2e2a06968111de-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/e3a6b0f372a1e5698920431b5e3a24b958807a47-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/7841f062a84d8d3cbd043b23d2b5371ac79e9fcf-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/743660b15607207ce3747520cdfeafc47311edf6-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9f88145ddf3946b3f93c88792f2e2a06968111de-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RSTR541_silo-2-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RSTR542_silo-2-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RSTR543_silo-3-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/RSTR543_silo-4-600x600.png,https://www.kentscientific.com/products/flat-bottom-rodent-holders/
58,MANAGED_MULTI_REVIEW,"Glass Syringe, 10 mL",glass-syringe-10-ml,SOMNO-10ML,UNVERIFIED,4,5,https://cdn.sanity.io/images/9b5twpc8/production/e7a86dff4aae3824ebd2ed3960072b8f64e19299-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/bc913a7e4ef9f33eadd434e4e9d6b291b6796734-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f94d4b1741243347cc05e1e5f0b88ae76ab37011-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/97403aa268c40849c4c5318eac23d8b220390b7c-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/e7a86dff4aae3824ebd2ed3960072b8f64e19299-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/bc913a7e4ef9f33eadd434e4e9d6b291b6796734-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f94d4b1741243347cc05e1e5f0b88ae76ab37011-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/97403aa268c40849c4c5318eac23d8b220390b7c-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/SOMNO-10ml_4_5-1-600x600.png,https://www.kentscientific.com/products/glass-syringe-10-ml/
59,MANAGED_MULTI_REVIEW,"Glass Syringe, 5 mL",glass-syringe-5-ml,N/A,UNVERIFIED,3,4,https://cdn.sanity.io/images/9b5twpc8/production/515dfafcef70cfc1008998c7cecc1327e1dcd173-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/97403aa268c40849c4c5318eac23d8b220390b7c-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/bc913a7e4ef9f33eadd434e4e9d6b291b6796734-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/515dfafcef70cfc1008998c7cecc1327e1dcd173-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/97403aa268c40849c4c5318eac23d8b220390b7c-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/bc913a7e4ef9f33eadd434e4e9d6b291b6796734-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/SOMNO-5ml_4_5_copy-1-600x600.png,https://www.kentscientific.com/products/glass-syringe-5-ml/
60,MANAGED_MULTI_REVIEW,Hartman Mosquito Hemostatic Forceps Curved,hartman-mosquito-hemostatic-forceps-curved,INS750452-2,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/cfccd133c795e71c600e9676b575cfaae863cdec-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/aa38b8b0f4963412fd22d5140243c5fad873e033-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/071d0b671cde93232c3da4749fa3bc8150dbadf9-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f4f561dc0b5d0c5b3ba528e918f5c7887789a7f4-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/cfccd133c795e71c600e9676b575cfaae863cdec-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/aa38b8b0f4963412fd22d5140243c5fad873e033-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/071d0b671cde93232c3da4749fa3bc8150dbadf9-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f4f561dc0b5d0c5b3ba528e918f5c7887789a7f4-100x100.png,https://www.kentscientific.com/products/hartman-mosquito-hemostatic-forceps-curved/
61,MANAGED_MULTI_REVIEW,"Hartman Mosquito Hemostatic Forceps, Straight",hartman-mosquito-hemostatic-forceps-straight,INS750451-2,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/0a8f2e1b175afbe89b679425c7e42f6127cc3613-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/8959a391e6abd6155bbc4d26fa04bb584ea6e235-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8138dfad7874afdc8f847c5912098c772c3e24fa-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8d2c3ecab9bfd58f1578914f509fcb714af9e4ff-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/0a8f2e1b175afbe89b679425c7e42f6127cc3613-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/8959a391e6abd6155bbc4d26fa04bb584ea6e235-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8138dfad7874afdc8f847c5912098c772c3e24fa-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8d2c3ecab9bfd58f1578914f509fcb714af9e4ff-100x100.png,https://www.kentscientific.com/products/hartman-mosquito-hemostatic-forceps-straight/
